season_year,game_id,game_date,win_home,team_id_home,team_id_away,team_home,team_away,fgm_home,fgm_away,fga_home,fga_away,fg3m_home,fg3m_away,fg3a_home,fg3a_away,ftm_home,ftm_away,fta_home,fta_away,oreb_home,oreb_away,dreb_home,dreb_away,ast_home,ast_away,tov_home,tov_away,stl_home,stl_away,blk_home,blk_away,blka_home,blka_away,pts_home,pts_away,plus_minus_home,plus_minus_away
2023,22301144,1712620800,0,1610612766,1610612742,CHA,DAL,39,50,89,93,10,17,32,50,16,13,21,20,8,16,31,39,24,35,12.0,15.0,8,6,3,7,7,3,104,130,-26.0,26.0
2023,22301152,1712620800,1,1610612750,1610612764,MIN,WAS,43,44,90,89,18,20,41,43,26,13,32,17,10,7,34,34,30,26,8.0,13.0,9,5,8,4,4,8,130,121,9.0,-9.0
2023,22301155,1712620800,0,1610612747,1610612744,LAL,GSW,44,47,96,80,12,26,35,41,20,14,24,21,10,4,30,38,31,37,8.0,15.0,8,3,3,12,12,3,120,134,-14.0,14.0
2023,22301146,1712620800,0,1610612761,1610612754,TOR,IND,47,54,94,99,5,16,21,45,24,16,33,23,16,15,24,29,21,33,15.0,14.0,8,9,6,8,8,6,123,140,-17.0,17.0
2023,22301150,1712620800,1,1610612745,1610612753,HOU,ORL,45,39,86,86,15,7,35,24,13,21,18,23,6,10,31,32,29,23,12.0,15.0,8,9,7,6,6,7,118,106,12.0,-12.0
2023,22301157,1712620800,0,1610612757,1610612740,POR,NOP,40,36,85,87,13,11,38,36,7,27,8,29,13,13,34,32,28,25,22.0,9.0,3,13,3,2,2,3,100,110,-10.0,10.0
2023,22301153,1712620800,1,1610612760,1610612758,OKC,SAC,39,33,80,96,11,20,30,58,23,19,31,26,6,21,36,35,21,23,14.0,17.0,11,8,8,4,4,8,112,105,7.0,-7.0
2023,22301148,1712620800,1,1610612749,1610612738,MIL,BOS,43,37,81,93,17,17,36,52,1,0,2,0,10,12,39,26,29,27,18.0,12.0,6,11,5,4,4,5,104,91,13.0,-13.0
2023,22301156,1712620800,0,1610612756,1610612746,PHX,LAC,30,41,89,87,8,12,35,26,24,11,28,11,8,10,30,53,17,28,8.0,21.0,16,5,7,3,3,7,92,105,-13.0,13.0
2023,22301147,1712620800,0,1610612737,1610612748,ATL,MIA,45,42,113,88,10,18,46,45,11,15,14,21,17,5,42,41,28,29,16.0,18.0,13,8,2,3,3,2,111,117,-6.0,6.0
2023,22301149,1712620800,0,1610612741,1610612752,CHI,NYK,47,46,88,83,10,17,28,36,13,19,19,20,12,6,27,25,20,31,9.0,11.0,4,6,5,4,4,5,117,128,-11.0,11.0
2023,22301145,1712620800,1,1610612755,1610612765,PHI,DET,44,34,98,84,13,14,37,30,19,20,23,24,16,9,35,35,29,20,9.0,16.0,11,3,8,5,5,8,120,102,18.0,-18.0
2023,22301151,1712620800,0,1610612763,1610612759,MEM,SAS,36,42,104,87,6,10,30,40,9,8,11,8,17,10,32,41,21,30,8.0,17.0,10,5,5,11,11,5,87,102,-15.0,15.0
2023,22301135,1712448000,0,1610612766,1610612760,CHA,OKC,45,45,83,87,17,18,40,36,11,13,14,17,7,10,29,26,29,33,18.0,17.0,12,14,9,4,4,9,118,121,-3.0,3.0
2023,22301133,1712448000,1,1610612754,1610612748,IND,MIA,44,39,86,84,9,8,32,27,20,29,21,32,4,8,33,31,27,21,7.0,7.0,4,3,6,2,2,6,117,115,2.0,-2.0
2023,22301139,1712448000,0,1610612749,1610612752,MIL,NYK,35,45,75,92,12,14,34,29,27,18,32,22,9,13,29,28,27,25,14.0,7.0,3,9,7,6,6,7,109,122,-13.0,13.0
2023,22301142,1712448000,1,1610612744,1610612762,GSW,UTA,49,39,92,83,14,15,35,35,6,17,6,21,11,6,36,23,32,21,16.0,11.0,9,4,8,6,6,8,118,110,8.0,-8.0
2023,22301132,1712448000,1,1610612746,1610612739,LAC,CLE,41,42,84,88,14,11,35,30,24,23,24,27,11,7,37,29,26,27,16.0,11.0,5,10,2,2,2,2,120,118,2.0,-2.0
2023,22301137,1712448000,1,1610612761,1610612764,TOR,WAS,49,42,96,89,11,16,31,40,21,22,28,30,8,8,41,35,33,29,14.0,15.0,9,9,4,11,11,4,130,122,8.0,-8.0
2023,22301141,1712448000,0,1610612751,1610612758,BKN,SAC,30,40,86,94,7,15,30,48,10,12,13,16,7,11,39,43,17,31,17.0,9.0,5,8,5,12,12,5,77,107,-30.0,30.0
2023,22301143,1712448000,0,1610612747,1610612750,LAL,MIN,39,50,84,97,11,15,31,39,28,12,32,14,10,13,31,33,27,29,15.0,16.0,10,12,2,3,3,2,117,127,-10.0,10.0
2023,22301136,1712448000,1,1610612753,1610612741,ORL,CHI,42,38,90,75,11,6,34,20,18,16,19,22,10,8,30,29,24,20,10.0,21.0,12,7,4,5,5,4,113,98,15.0,-15.0
2023,22301138,1712448000,0,1610612756,1610612740,PHX,NOP,39,40,87,85,14,16,39,39,13,17,14,19,9,8,29,34,30,26,16.0,14.0,7,8,8,7,7,8,105,113,-8.0,8.0
2023,22301131,1712448000,1,1610612742,1610612745,DAL,HOU,46,46,85,93,15,17,39,41,40,27,45,35,6,4,41,28,21,31,17.0,11.0,4,11,6,6,6,6,147,136,11.0,-11.0
2023,22301134,1712448000,1,1610612738,1610612757,BOS,POR,49,40,87,102,16,14,38,38,10,13,13,13,5,22,35,31,34,26,13.0,15.0,11,8,8,2,2,8,124,107,17.0,-17.0
2023,22301140,1712448000,0,1610612759,1610612755,SAS,PHI,44,52,98,114,16,12,44,39,22,17,26,19,14,8,45,38,31,31,25.0,12.0,5,15,11,3,3,11,126,133,-7.0,7.0
2023,22301127,1712361600,1,1610612747,1610612739,LAL,CLE,45,39,80,90,16,11,37,35,10,8,16,12,6,11,34,29,30,24,20.0,19.0,11,11,11,3,3,11,116,97,19.0,-19.0
2023,22301130,1712361600,1,1610612743,1610612737,DEN,ATL,53,37,88,87,23,12,41,37,13,24,16,29,6,11,41,27,38,30,17.0,16.0,9,8,7,2,2,7,142,110,32.0,-32.0
2023,22301128,1712361600,1,1610612751,1610612765,BKN,DET,38,42,73,92,11,17,27,39,26,2,33,4,11,5,37,23,20,25,18.0,10.0,3,9,7,2,2,7,113,103,10.0,-10.0
2023,22301129,1712361600,0,1610612763,1610612755,MEM,PHI,36,41,87,79,9,16,26,39,15,18,21,23,15,9,29,32,21,27,19.0,19.0,9,12,2,9,9,2,96,116,-20.0,20.0
2023,22301126,1712275200,1,1610612746,1610612762,LAC,UTA,51,35,91,91,13,9,35,30,16,23,18,29,8,14,43,29,32,20,15.0,15.0,9,11,4,4,4,4,131,102,29.0,-29.0
2023,22301120,1712275200,0,1610612745,1610612748,HOU,MIA,34,44,90,89,14,13,44,36,22,18,25,21,12,8,33,40,25,27,9.0,9.0,7,8,2,4,4,2,104,119,-15.0,15.0
2023,22301123,1712275200,0,1610612740,1610612759,NOP,SAS,44,42,86,83,9,17,29,46,12,10,12,13,11,6,30,28,28,34,17.0,17.0,11,9,2,8,8,2,109,111,-2.0,2.0
2023,22301125,1712275200,1,1610612756,1610612750,PHX,MIN,33,33,76,85,9,10,26,29,22,11,29,14,7,8,42,36,29,23,18.0,19.0,12,9,3,6,6,3,97,87,10.0,-10.0
2023,22301122,1712275200,0,1610612749,1610612761,MIL,TOR,41,36,94,79,12,14,42,36,17,31,21,36,12,9,33,38,21,24,13.0,17.0,8,9,6,3,3,6,111,117,-6.0,6.0
2023,22301119,1712275200,1,1610612741,1610612752,CHI,NYK,44,36,93,83,7,10,23,29,13,18,16,24,19,9,38,29,27,22,17.0,18.0,11,9,5,2,2,5,108,100,8.0,-8.0
2023,22301097,1712275200,1,1610612742,1610612744,DAL,GSW,40,41,84,93,12,12,34,35,16,12,21,18,8,11,33,33,30,27,18.0,15.0,9,12,9,5,5,9,108,106,2.0,-2.0
2023,22301118,1712275200,1,1610612738,1610612758,BOS,SAC,38,38,89,99,12,17,44,51,13,7,18,13,12,15,39,39,25,21,8.0,7.0,6,4,4,3,3,4,101,100,1.0,-1.0
2023,22301116,1712275200,1,1610612754,1610612760,IND,OKC,46,42,88,86,15,8,35,30,19,20,21,24,8,9,31,30,30,24,14.0,15.0,8,8,5,6,6,5,126,112,14.0,-14.0
2023,22301115,1712275200,1,1610612766,1610612753,CHA,ORL,43,42,72,94,15,9,30,38,23,22,23,26,4,15,32,22,29,24,20.0,10.0,6,9,4,3,3,4,124,115,9.0,-9.0
2023,22301117,1712275200,0,1610612764,1610612757,WAS,POR,38,41,88,94,5,9,33,29,21,17,30,24,12,16,33,39,24,29,10.0,13.0,9,7,5,5,5,5,102,108,-6.0,6.0
2023,22301121,1712275200,1,1610612763,1610612765,MEM,DET,42,32,90,79,10,8,31,30,14,18,16,24,15,10,34,28,24,22,21.0,18.0,13,13,7,4,4,7,108,90,18.0,-18.0
2023,22301114,1712188800,1,1610612746,1610612743,LAC,DEN,34,36,90,83,7,11,33,35,27,17,32,25,7,6,41,45,22,27,7.0,14.0,10,3,2,4,4,2,102,100,2.0,-2.0
2023,22301111,1712188800,0,1610612748,1610612755,MIA,PHI,39,43,94,92,13,14,43,40,14,9,16,11,16,8,35,33,24,28,17.0,11.0,8,11,4,7,7,4,105,109,-4.0,4.0
2023,22301112,1712188800,1,1610612752,1610612758,NYK,SAC,44,42,80,86,12,18,28,42,20,7,29,12,9,9,30,26,34,26,13.0,16.0,9,6,2,3,3,2,120,109,11.0,-11.0
2023,22301113,1712188800,0,1610612745,1610612744,HOU,GSW,36,47,86,80,12,17,40,35,26,22,30,25,12,12,17,31,23,29,12.0,21.0,11,6,1,2,2,1,110,133,-23.0,23.0
2023,22301124,1712188800,1,1610612742,1610612737,DAL,ATL,38,34,94,85,18,13,49,38,15,14,17,21,11,11,42,45,20,21,14.0,21.0,7,7,7,2,2,7,109,95,14.0,-14.0
2023,22301103,1712102400,0,1610612764,1610612747,WAS,LAL,45,46,91,91,18,8,42,28,12,25,13,29,6,11,33,38,26,21,18.0,17.0,11,10,4,4,4,4,120,125,-5.0,5.0
2023,22301110,1712102400,1,1610612756,1610612739,PHX,CLE,44,39,87,83,18,7,33,26,16,16,17,19,8,7,35,30,32,28,16.0,15.0,11,9,2,4,4,2,122,101,21.0,-21.0
2023,22301105,1712102400,1,1610612738,1610612760,BOS,OKC,50,35,92,81,17,5,40,24,18,25,19,28,11,5,35,26,33,21,11.0,14.0,7,8,10,5,5,10,135,100,35.0,-35.0
2023,22301104,1712102400,1,1610612737,1610612765,ATL,DET,49,43,90,94,13,10,38,30,10,17,15,21,6,8,42,29,36,24,16.0,10.0,9,14,8,3,3,8,121,113,8.0,-8.0
2023,22301109,1712102400,0,1610612740,1610612753,NOP,ORL,36,41,76,80,12,13,29,32,24,22,28,30,7,7,28,32,21,27,14.0,13.0,9,9,1,2,2,1,108,117,-9.0,9.0
2023,22301106,1712102400,1,1610612751,1610612754,BKN,IND,42,46,87,103,12,10,32,38,19,9,27,11,15,19,35,26,22,27,13.0,9.0,4,8,8,9,9,8,115,111,4.0,-4.0
2023,22301108,1712102400,1,1610612750,1610612761,MIN,TOR,49,33,96,90,20,7,43,30,15,12,22,14,9,10,41,38,37,19,9.0,21.0,13,4,9,6,6,9,133,85,48.0,-48.0
2023,22301102,1712102400,0,1610612766,1610612757,CHA,POR,32,37,78,93,5,7,31,26,17,8,22,12,2,14,34,41,22,19,11.0,16.0,10,4,8,2,2,8,86,89,-3.0,3.0
2023,22301107,1712102400,0,1610612749,1610612763,MIL,MEM,38,46,95,91,18,7,44,23,7,12,12,17,13,13,31,41,26,25,11.0,9.0,5,5,10,8,8,10,101,111,-10.0,10.0
2023,22301101,1712016000,1,1610612758,1610612746,SAC,LAC,39,31,92,76,12,11,42,27,19,22,25,27,20,9,36,29,29,18,10.0,16.0,10,6,6,1,1,6,109,95,14.0,-14.0
2023,22301099,1712016000,1,1610612743,1610612759,DEN,SAS,43,42,98,105,11,13,34,44,13,8,16,16,11,15,41,44,28,33,8.0,8.0,5,4,10,12,12,10,110,105,5.0,-5.0
2023,22301098,1712016000,1,1610612750,1610612745,MIN,HOU,41,41,77,92,11,14,26,48,20,10,22,14,6,12,33,25,29,23,18.0,15.0,12,10,5,0,0,5,113,106,7.0,-7.0
2023,22301096,1712016000,1,1610612748,1610612752,MIA,NYK,36,35,74,76,17,12,38,34,20,17,21,21,7,7,32,23,24,25,18.0,14.0,5,11,4,2,2,4,109,99,10.0,-10.0
2023,22301094,1712016000,0,1610612761,1610612747,TOR,LAL,43,52,89,101,10,18,32,41,15,6,21,12,5,13,35,34,25,38,17.0,15.0,11,6,6,8,8,6,111,128,-17.0,17.0
2023,22301093,1712016000,1,1610612755,1610612760,PHI,OKC,36,37,78,87,14,13,30,39,23,18,25,22,9,12,33,31,27,30,18.0,15.0,8,10,4,9,9,4,109,105,4.0,-4.0
2023,22301100,1712016000,0,1610612762,1610612739,UTA,CLE,41,46,85,85,16,16,37,39,15,21,18,24,7,9,26,32,26,38,20.0,15.0,7,10,3,6,6,3,113,129,-16.0,16.0
2023,22300589,1712016000,1,1610612744,1610612742,GSW,DAL,41,39,90,89,15,15,32,40,7,7,7,11,11,8,41,34,29,27,17.0,15.0,9,8,4,7,7,4,104,100,4.0,-4.0
2023,22301095,1712016000,1,1610612764,1610612749,WAS,MIL,47,45,93,103,9,11,38,48,14,12,17,18,5,18,39,39,26,31,11.0,12.0,9,8,2,6,6,2,117,113,4.0,-4.0
2023,22301088,1711929600,0,1610612765,1610612763,DET,MEM,40,40,79,91,11,11,28,33,17,19,22,23,9,15,32,29,22,28,14.0,13.0,7,11,9,9,9,9,108,110,-2.0,2.0
2023,22301090,1711929600,1,1610612753,1610612757,ORL,POR,36,40,76,90,11,11,32,31,21,12,27,15,9,11,34,33,26,28,16.0,11.0,4,9,6,3,3,6,104,103,1.0,-1.0
2023,22301092,1711929600,0,1610612740,1610612756,NOP,PHX,42,43,89,87,11,18,27,47,16,20,24,25,12,16,25,33,29,29,9.0,14.0,10,7,1,6,6,1,111,124,-13.0,13.0
2023,22301089,1711929600,1,1610612754,1610612751,IND,BKN,53,41,103,87,13,10,31,26,14,19,17,28,14,12,33,31,35,20,10.0,15.0,6,3,9,4,4,9,133,111,22.0,-22.0
2023,22301091,1711929600,0,1610612741,1610612737,CHI,ATL,37,41,94,82,7,19,28,40,20,12,24,18,16,8,35,37,17,29,8.0,15.0,8,4,2,5,5,2,101,113,-12.0,12.0
2023,22301087,1711929600,0,1610612766,1610612738,CHA,BOS,41,43,91,89,13,19,37,53,9,13,11,16,8,11,32,40,28,28,7.0,11.0,3,3,2,3,3,2,104,118,-14.0,14.0
2023,22301082,1711843200,0,1610612752,1610612760,NYK,OKC,38,44,92,82,13,13,43,34,23,12,34,24,15,9,31,34,24,29,11.0,13.0,8,6,3,8,8,3,112,113,-1.0,1.0
2023,22301085,1711843200,0,1610612759,1610612744,SAS,GSW,40,45,89,92,17,16,43,39,16,11,18,13,16,12,29,29,31,34,19.0,16.0,7,15,5,3,3,5,113,117,-4.0,4.0
2023,22301086,1711843200,1,1610612758,1610612762,SAC,UTA,45,34,84,83,20,16,40,41,17,22,23,28,13,11,31,22,34,22,15.0,12.0,8,6,6,4,4,6,127,106,21.0,-21.0
2023,22301083,1711843200,0,1610612745,1610612742,HOU,DAL,39,48,92,93,13,24,38,47,16,5,19,9,12,10,31,37,22,24,12.0,14.0,9,7,3,8,8,3,107,125,-18.0,18.0
2023,22301084,1711843200,0,1610612750,1610612741,MIN,CHI,38,42,81,80,11,17,37,29,14,8,21,12,8,8,29,35,28,30,14.0,16.0,12,11,5,3,3,5,101,109,-8.0,8.0
2023,22301080,1711843200,0,1610612761,1610612755,TOR,PHI,47,49,90,83,11,24,30,43,15,13,20,16,7,9,23,30,31,28,12.0,16.0,10,6,2,10,10,2,120,135,-15.0,15.0
2023,22301079,1711843200,0,1610612766,1610612746,CHA,LAC,44,43,88,75,23,14,52,29,7,30,11,34,5,7,26,34,32,28,9.0,10.0,3,4,2,5,5,2,118,130,-12.0,12.0
2023,22301081,1711843200,0,1610612764,1610612748,WAS,MIA,40,40,88,81,11,14,38,36,16,25,21,29,7,6,35,36,27,22,16.0,14.0,6,11,1,8,8,1,107,119,-12.0,12.0
2023,22301077,1711843200,1,1610612743,1610612739,DEN,CLE,50,38,87,82,21,8,33,25,9,17,13,21,11,6,40,22,36,26,17.0,15.0,7,10,4,4,4,4,130,101,29.0,-29.0
