team,enemy,win,home,diff
OKC,DET,1,1,20.0
PHI,PHX,1,0,20.0
DET,TOR,1,1,19.0
UTA,DEN,1,1,19.0
PHX,POR,1,1,18.0
MEM,GSW,1,0,18.0
MIA,MIL,1,0,18.0
BOS,MEM,1,1,18.0
LAC,PHX,1,1,17.0
DET,CHA,1,0,17.0
SAS,PHI,1,1,17.0
IND,PHI,1,1,17.0
CLE,DET,1,0,16.0
DAL,BOS,1,1,16.0
NJN,IND,1,1,16.0
SAS,MIN,1,1,16.0
PHX,WAS,1,1,16.0
NOH,GSW,1,0,15.0
UTA,DET,1,1,15.0
PHX,NOH,1,0,15.0
OKC,LAL,1,1,15.0
CHI,NJN,1,1,15.0
NYK,SAC,1,1,15.0
HOU,MIN,1,0,15.0
SAS,NJN,1,0,14.0
IND,CHA,1,0,14.0
NYK,WAS,1,0,14.0
NJN,TOR,1,1,14.0
CHI,UTA,1,1,14.0
NYK,IND,1,0,14.0
DAL,TOR,1,1,13.0
SAS,NYK,1,1,13.0
CHI,LAC,1,0,13.0
PHX,HOU,1,1,13.0
OKC,NYK,1,1,12.0
CHA,GSW,1,1,12.0
PHX,LAL,1,1,12.0
DET,CLE,1,0,12.0
NJN,WAS,1,1,12.0
IND,DET,1,1,12.0
POR,SAC,1,1,12.0
OKC,SAS,1,1,12.0
CHI,TOR,1,0,12.0
BOS,DET,1,1,11.0
DAL,SAC,1,1,10.0
IND,MIN,1,0,10.0
MIL,CLE,1,1,10.0
SAS,MEM,1,1,10.0
DAL,NYK,1,1,10.0
NJN,CHA,1,1,10.0
OKC,NOH,1,0,10.0
IND,MIL,1,1,9.0
HOU,MEM,1,1,9.0
IND,NOH,1,1,9.0
WAS,MIL,1,1,9.0
LAC,NOH,1,1,9.0
ATL,NJN,1,1,9.0
OKC,BOS,1,0,9.0
BOS,MIL,1,0,9.0
NYK,MIL,1,1,9.0
LAC,DEN,1,1,8.0
SAC,MIN,1,1,8.0
CHA,NYK,1,0,8.0
SAS,HOU,1,1,8.0
CHI,SAS,1,0,7.0
ORL,CHA,1,1,7.0
CLE,LAC,1,1,7.0
SAC,TOR,1,0,7.0
MIL,NJN,1,0,7.0
DEN,BOS,1,1,7.0
OKC,MEM,1,1,7.0
ATL,SAC,1,0,7.0
IND,MIL,1,0,6.0
ATL,CHA,1,0,6.0
GSW,PHX,1,1,6.0
LAL,DEN,1,1,6.0
CHI,PHI,1,0,5.0
ATL,ORL,1,1,5.0
TOR,CHA,1,1,5.0
SAS,MEM,1,0,5.0
TOR,NYK,1,0,5.0
IND,NJN,1,1,5.0
MEM,UTA,1,1,5.0
OKC,MIN,1,0,5.0
IND,TOR,1,1,5.0
IND,TOR,1,0,5.0
TOR,BOS,1,1,5.0
WAS,LAL,1,1,5.0
SAC,OKC,1,1,5.0
BOS,NYK,1,1,4.0
MIL,PHI,1,1,4.0
LAL,DAL,1,1,4.0
TOR,MEM,1,0,4.0
NOH,NYK,1,0,4.0
DEN,PHI,1,0,4.0
HOU,MEM,1,1,4.0
LAL,NJN,1,1,4.0
PHX,NYK,1,0,3.0
NOH,MIL,1,0,3.0
ATL,WAS,1,0,3.0
UTA,SAC,1,1,3.0
LAL,NOH,1,1,3.0
GSW,SAC,1,1,3.0
MIN,NJN,1,0,3.0
OKC,HOU,1,0,3.0
BOS,CLE,1,0,3.0
PHX,LAC,1,1,3.0
DET,POR,1,1,3.0
HOU,TOR,1,1,3.0
SAS,NOH,1,0,2.0
ATL,MIN,1,1,2.0
WAS,MIA,1,0,2.0
NYK,MIN,1,0,2.0
DAL,ORL,1,0,2.0
CHI,LAL,1,0,1.0
NJN,DAL,1,0,1.0
CLE,SAC,1,1,1.0
CLE,DEN,1,0,1.0
SAS,BOS,1,0,1.0
DEN,ATL,1,1,1.0
CHA,MIA,0,1,-1.0
GSW,UTA,0,1,-1.0
DET,CLE,0,0,-1.0
OKC,HOU,0,0,-1.0
CHI,NYK,0,0,-1.0
GSW,NJN,0,1,-2.0
GSW,POR,0,1,-2.0
IND,MIA,0,0,-2.0
DAL,POR,0,1,-2.0
IND,PHX,0,1,-2.0
MIL,NOH,0,1,-3.0
CLE,BOS,0,1,-3.0
SAS,HOU,0,0,-3.0
DET,MIA,0,1,-3.0
GSW,POR,0,0,-3.0
DEN,MEM,0,0,-3.0
DEN,LAL,0,0,-3.0
WAS,IND,0,0,-4.0
MIN,MEM,0,1,-4.0
CHA,NYK,0,0,-4.0
GSW,MEM,0,0,-4.0
PHI,MIL,0,0,-4.0
ORL,PHI,0,0,-5.0
OKC,SAC,0,0,-5.0
ORL,ATL,0,0,-5.0
MIN,GSW,0,1,-5.0
WAS,DET,0,0,-5.0
LAL,PHI,0,0,-5.0
NYK,MIL,0,0,-5.0
DET,ATL,0,0,-5.0
NOH,POR,0,0,-6.0
LAL,MEM,0,1,-6.0
DET,ATL,0,1,-6.0
CHA,ATL,0,1,-6.0
PHX,SAS,0,1,-7.0
ATL,MIL,0,0,-7.0
POR,HOU,0,1,-7.0
MIL,CHI,0,0,-7.0
MIN,MEM,0,1,-7.0
SAS,UTA,0,0,-7.0
DET,GSW,0,1,-8.0
SAS,MIN,0,0,-8.0
NOH,OKC,0,0,-8.0
ATL,LAL,0,0,-8.0
CLE,ORL,0,0,-8.0
CHA,PHI,0,1,-9.0
GSW,DAL,0,1,-9.0
SAC,NOH,0,0,-9.0
HOU,MIA,0,0,-9.0
MIN,TOR,0,0,-10.0
MIL,DEN,0,1,-10.0
MIA,LAL,0,0,-10.0
SAS,MIN,0,0,-10.0
MEM,DAL,0,0,-10.0
PHI,SAS,0,1,-10.0
OKC,SAS,0,0,-11.0
PHX,MEM,0,0,-11.0
GSW,PHX,0,0,-11.0
DET,MIN,0,1,-11.0
SAC,POR,0,0,-12.0
ORL,MEM,0,0,-12.0
CHA,MIN,0,0,-12.0
SAS,OKC,0,0,-12.0
NYK,CHI,0,0,-12.0
NYK,PHI,0,1,-12.0
HOU,MIN,0,1,-12.0
DET,IND,0,0,-12.0
LAC,CHI,0,1,-13.0
MIA,DEN,0,0,-13.0
NJN,SAS,0,1,-14.0
NYK,MIA,0,0,-14.0
ORL,CHI,0,1,-14.0
WAS,MIL,0,1,-14.0
NJN,IND,0,1,-14.0
POR,OKC,0,1,-14.0
TOR,DEN,0,0,-15.0
SAC,LAC,0,0,-15.0
NJN,CHI,0,0,-15.0
BOS,OKC,0,0,-15.0
CLE,TOR,0,0,-15.0
DEN,SAS,0,1,-15.0
POR,WAS,0,1,-15.0
CLE,MIA,0,0,-16.0
BOS,DAL,0,0,-16.0
MIN,SAS,0,0,-16.0
MIA,OKC,0,0,-16.0
CHI,PHI,0,0,-16.0
NJN,CLE,0,0,-16.0
PHX,LAL,0,0,-16.0
DAL,MIN,0,0,-17.0
UTA,DEN,0,0,-17.0
SAC,HOU,0,1,-17.0
LAL,SAC,0,0,-17.0
TOR,PHI,0,1,-18.0
CLE,IND,0,0,-19.0
BOS,NOH,0,0,-19.0
ATL,POR,0,0,-20.0
WAS,MIL,0,0,-21.0
NJN,TOR,0,1,-21.0
MIN,IND,0,0,-23.0
GSW,OKC,0,0,-23.0
LAC,SAS,0,0,-25.0
SAC,GSW,0,1,-26.0
WAS,LAC,0,1,-26.0
CLE,ATL,0,0,-27.0
CHA,OKC,0,0,-27.0
HOU,LAC,0,0,-28.0
POR,MIL,0,1,-29.0
DET,ORL,0,0,-30.0
DET,ATL,0,0,-32.0
CLE,CHI,0,1,-39.0
CLE,DET,0,0,-39.0
LAC,PHI,1,1,45.0
LAC,NOP,1,1,32.0
IND,BOS,1,1,27.0
MIN,CHA,1,1,27.0
WAS,DET,1,1,24.0
MIN,ATL,1,1,24.0
HOU,BOS,1,1,24.0
SAS,MIA,1,1,24.0
UTA,PHX,1,1,23.0
OKC,BOS,1,1,23.0
HOU,PHI,1,1,22.0
CHA,IND,1,1,22.0
SAS,DAL,1,1,22.0
UTA,DET,1,0,21.0
CLE,ORL,1,0,21.0
SAS,BKN,1,1,21.0
IND,WAS,1,1,20.0
DET,UTA,1,0,20.0
SAS,MEM,1,1,20.0
ATL,NYK,1,0,20.0
MIA,NOP,1,1,19.0
MIA,MIL,1,1,19.0
SAS,MIN,1,1,18.0
CHI,WAS,1,0,18.0
WAS,ORL,1,1,18.0
IND,BKN,1,0,17.0
HOU,DET,1,0,17.0
SAC,NOP,1,0,17.0
BKN,BOS,1,1,16.0
LAC,SAC,1,1,16.0
DET,BKN,1,1,16.0
GSW,WAS,1,0,16.0
SAS,NOP,1,1,16.0
POR,ORL,1,1,16.0
OKC,MEM,1,0,16.0
POR,DAL,1,0,16.0
LAC,WAS,1,0,16.0
TOR,ORL,1,1,15.0
SAC,DAL,1,1,15.0
CLE,NYK,1,1,15.0
OKC,SAC,1,1,15.0
PHX,PHI,1,1,14.0
GSW,UTA,1,1,14.0
MIA,CHI,1,1,14.0
IND,LAC,1,1,14.0
MEM,CLE,1,1,14.0
TOR,MEM,1,1,13.0
BKN,PHX,1,1,13.0
LAC,HOU,1,0,13.0
HOU,CHA,1,1,13.0
LAC,TOR,1,1,13.0
POR,BOS,1,0,13.0
SAS,TOR,1,1,13.0
OKC,SAC,1,1,13.0
LAC,DEN,1,1,12.0
NOP,OKC,1,1,12.0
SAS,BOS,1,0,12.0
DAL,PHI,1,0,12.0
DAL,UTA,1,0,12.0
PHI,DEN,1,0,12.0
OKC,CHI,1,1,12.0
PHX,DEN,1,1,11.0
NYK,CHI,1,1,11.0
POR,NYK,1,1,11.0
DET,WAS,1,1,11.0
HOU,UTA,1,0,11.0
HOU,DEN,1,1,11.0
ORL,PHI,1,0,11.0
LAC,GSW,1,1,11.0
PHX,PHI,1,0,11.0
POR,SAC,1,0,11.0
IND,SAS,1,0,11.0
SAS,CHA,1,1,10.0
BOS,CHA,1,0,10.0
SAS,LAC,1,0,10.0
DEN,CHI,1,1,10.0
IND,MIL,1,0,10.0
IND,ATL,1,1,10.0
CHA,SAC,1,0,10.0
BOS,SAC,1,1,10.0
SAS,DET,1,1,10.0
NYK,MIA,1,1,10.0
OKC,MIN,1,1,10.0
CHA,CLE,1,1,9.0
SAS,ORL,1,1,9.0
TOR,DET,1,0,9.0
PHX,CLE,1,0,9.0
CHI,DAL,1,0,9.0
LAC,DET,1,0,9.0
BKN,MEM,1,0,9.0
NYK,UTA,1,0,9.0
CHA,MIL,1,0,9.0
PHX,TOR,1,1,9.0
MIA,HOU,1,1,9.0
ORL,LAL,1,1,9.0
LAC,UTA,1,0,9.0
ORL,NYK,1,1,8.0
UTA,PHX,1,0,8.0
ATL,BOS,1,1,8.0
IND,DET,1,0,8.0
ORL,MIN,1,1,8.0
TOR,NOP,1,0,7.0
LAC,DAL,1,0,7.0
IND,NYK,1,0,7.0
SAS,WAS,1,0,7.0
GSW,MEM,1,1,7.0
IND,PHI,1,0,7.0
ATL,MIN,1,1,7.0
MIA,TOR,1,0,7.0
MIA,PHX,1,0,6.0
POR,LAL,1,0,6.0
PHX,NOP,1,0,6.0
UTA,NOP,1,1,6.0
NOP,MEM,1,1,6.0
CLE,NYK,1,0,6.0
BKN,UTA,1,0,6.0
OKC,GSW,1,1,6.0
MIA,LAL,1,0,6.0
DET,MIL,1,1,5.0
DAL,BOS,1,1,5.0
IND,OKC,1,1,5.0
HOU,POR,1,1,5.0
CHA,TOR,1,1,5.0
NYK,GSW,1,0,5.0
BKN,CHA,1,1,5.0
NOP,DET,1,1,5.0
NOP,BKN,1,1,5.0
PHI,NYK,1,0,4.0
DET,BOS,1,1,4.0
NYK,DET,1,1,4.0
NYK,SAS,1,0,4.0
GSW,HOU,1,1,3.0
DEN,MEM,1,1,3.0
DAL,PHX,1,0,3.0
DAL,PHI,1,1,3.0
BOS,CLE,1,1,3.0
ATL,ORL,1,0,3.0
ORL,MIL,1,1,3.0
ATL,HOU,1,1,3.0
HOU,NYK,1,0,3.0
UTA,LAL,1,1,2.0
HOU,DAL,1,0,2.0
LAL,ATL,1,1,2.0
DEN,NYK,1,1,2.0
BKN,OKC,1,0,2.0
SAS,POR,1,0,2.0
CHA,CLE,1,0,2.0
TOR,BKN,1,0,1.0
PHI,BKN,1,1,1.0
BKN,MIA,1,0,1.0
CLE,DET,1,0,1.0
MIN,GSW,1,0,1.0
DAL,ATL,0,0,-1.0
DAL,MIN,0,1,-1.0
MIA,BKN,0,1,-1.0
NOP,GSW,0,1,-1.0
GSW,MIN,0,1,-1.0
GSW,MIA,0,1,-1.0
OKC,GSW,0,0,-1.0
NYK,CHI,0,0,-1.0
POR,LAL,0,1,-1.0
NYK,HOU,0,0,-2.0
POR,DAL,0,1,-2.0
SAC,GSW,0,1,-2.0
ATL,LAL,0,0,-2.0
OKC,BKN,0,1,-2.0
NOP,CHA,0,0,-3.0
CLE,BOS,0,0,-3.0
HOU,GSW,0,0,-3.0
TOR,NYK,0,0,-3.0
CLE,POR,0,1,-3.0
DEN,CHA,0,1,-3.0
CHI,WAS,0,0,-3.0
HOU,TOR,0,0,-4.0
GSW,DAL,0,0,-4.0
ATL,WAS,0,0,-4.0
BKN,CHA,0,0,-4.0
DEN,GSW,0,1,-4.0
GSW,BKN,0,0,-4.0
BKN,CLE,0,0,-4.0
CHA,OKC,0,1,-4.0
IND,POR,0,0,-4.0
CHA,BKN,0,0,-5.0
DAL,DEN,0,0,-5.0
BOS,PHI,0,0,-5.0
POR,HOU,0,0,-5.0
BOS,DAL,0,0,-5.0
NYK,SAC,0,1,-5.0
WAS,CHA,0,0,-6.0
WAS,MEM,0,1,-6.0
UTA,BKN,0,1,-6.0
TOR,LAL,0,1,-6.0
HOU,UTA,0,0,-6.0
BKN,WAS,0,1,-6.0
SAS,HOU,0,1,-6.0
BKN,LAC,0,0,-7.0
WAS,PHI,0,1,-7.0
OKC,PHX,0,0,-7.0
ATL,MEM,0,0,-7.0
LAL,MIA,0,0,-7.0
ORL,MIL,0,0,-7.0
GSW,LAL,0,0,-7.0
ATL,DET,0,1,-7.0
CLE,WAS,0,1,-7.0
PHI,MIN,0,0,-7.0
NOP,HOU,0,0,-7.0
GSW,DEN,0,1,-7.0
MIL,DET,0,1,-7.0
PHX,SAS,0,0,-8.0
DAL,HOU,0,0,-8.0
ORL,DEN,0,1,-8.0
DEN,SAS,0,1,-8.0
HOU,OKC,0,0,-8.0
PHI,TOR,0,0,-8.0
BOS,PHI,0,1,-9.0
HOU,MIA,0,0,-9.0
BOS,TOR,0,1,-9.0
MIL,MEM,0,0,-9.0
NYK,MIN,0,1,-9.0
ATL,OKC,0,1,-9.0
HOU,PHX,0,1,-9.0
PHI,IND,0,0,-9.0
ORL,IND,0,0,-10.0
MIL,IND,0,1,-10.0
IND,ATL,0,0,-10.0
MIA,DET,0,1,-10.0
MIN,OKC,0,0,-10.0
CLE,NYK,0,1,-10.0
WAS,DAL,0,0,-10.0
MIL,BKN,0,0,-11.0
UTA,CLE,0,1,-11.0
MIN,POR,0,0,-11.0
DAL,MIA,0,1,-11.0
ATL,BOS,0,0,-11.0
MIN,POR,0,0,-11.0
SAS,OKC,0,0,-12.0
OKC,NOP,0,0,-12.0
NYK,OKC,0,0,-12.0
LAL,TOR,0,1,-12.0
DET,BKN,0,0,-12.0
WAS,CHA,0,1,-13.0
SAS,OKC,0,1,-13.0
SAC,OKC,0,0,-13.0
CHI,WAS,0,1,-14.0
DAL,OKC,0,0,-14.0
CHA,ATL,0,1,-14.0
DET,TOR,0,0,-14.0
DEN,PHX,0,0,-14.0
CLE,PHI,0,0,-15.0
BOS,BKN,0,0,-16.0
LAL,SAS,0,1,-16.0
CHA,MIA,0,0,-17.0
ATL,ORL,0,1,-17.0
LAL,GSW,0,1,-17.0
ORL,SAS,0,1,-18.0
HOU,MEM,0,0,-18.0
NOP,DAL,0,0,-19.0
DEN,OKC,0,0,-21.0
NOP,OKC,0,0,-22.0
MIL,TOR,0,0,-22.0
DET,CLE,0,0,-22.0
OKC,DAL,0,1,-23.0
DEN,MIN,0,0,-27.0
POR,CHA,0,0,-30.0
PHI,POR,0,1,-34.0
TOR,SAS,1,0,43.0
BKN,WAS,1,0,42.0
NOP,SAC,1,1,32.0
DEN,LAC,1,1,31.0
TOR,ATL,1,1,30.0
PHI,BKN,1,0,29.0
POR,DET,1,1,29.0
BKN,NYK,1,1,27.0
GSW,LAC,1,1,24.0
CLE,DET,1,1,24.0
DEN,IND,1,1,23.0
ATL,DET,1,1,22.0
LAC,HOU,1,1,21.0
NYK,ATL,1,0,21.0
MEM,OKC,1,1,21.0
DET,IND,1,1,20.0
OKC,PHI,1,0,19.0
LAL,POR,1,1,19.0
NOP,SAS,1,0,19.0
BKN,MIL,1,1,18.0
CHI,CHA,1,1,18.0
NOP,TOR,1,1,18.0
SAC,POR,1,1,17.0
TOR,OKC,1,1,17.0
CLE,CHA,1,0,16.0
LAC,HOU,1,0,16.0
CLE,MEM,1,1,15.0
MEM,SAC,1,0,15.0
DET,GSW,1,1,14.0
MIL,BKN,1,0,14.0
CHI,BOS,1,1,14.0
SAC,SAS,1,0,13.0
UTA,LAC,1,1,13.0
MIL,SAC,1,1,13.0
ORL,TOR,1,1,12.0
DEN,LAC,1,0,12.0
PHX,GSW,1,0,12.0
WAS,TOR,1,1,11.0
NOP,HOU,1,1,11.0
POR,CHA,1,1,11.0
MEM,OKC,1,1,11.0
PHI,ORL,1,1,11.0
LAC,MIN,1,1,11.0
PHI,NYK,1,1,11.0
CHA,SAS,1,1,10.0
BKN,BOS,1,0,10.0
MIN,UTA,1,0,10.0
OKC,UTA,1,1,10.0
CHI,LAL,1,0,10.0
POR,MEM,1,0,10.0
MIL,MIN,1,1,9.0
HOU,PHI,1,1,9.0
MIL,DET,1,0,9.0
PHX,OKC,1,1,9.0
MIL,MIA,1,1,8.0
TOR,MIA,1,0,8.0
MIN,LAL,1,0,8.0
SAS,ATL,1,1,8.0
PHI,ORL,1,0,8.0
WAS,MIN,1,0,8.0
MIL,ATL,1,1,8.0
BOS,MIA,1,0,7.0
MEM,SAS,1,0,6.0
CLE,BKN,1,0,6.0
MEM,UTA,1,1,6.0
MIN,NYK,1,0,6.0
SAC,MIA,1,1,6.0
GSW,DAL,1,1,6.0
CLE,IND,1,1,6.0
MEM,SAS,1,1,6.0
DET,CHA,1,1,6.0
GSW,SAC,1,1,5.0
DAL,NOP,1,1,5.0
DAL,POR,1,1,5.0
UTA,POR,1,0,5.0
MIN,GSW,1,1,5.0
DEN,OKC,1,0,5.0
PHI,CHI,1,0,5.0
MIN,MIA,1,1,4.0
BKN,GSW,1,0,4.0
MIA,UTA,1,1,4.0
MIA,CLE,1,1,4.0
DAL,LAL,1,0,4.0
DET,ORL,1,1,4.0
CHA,OKC,1,0,3.0
GSW,SAC,1,1,3.0
MIA,CLE,1,0,3.0
PHI,IND,1,1,3.0
BKN,WAS,1,1,2.0
GSW,MEM,1,1,2.0
MEM,SAS,1,0,2.0
DAL,SAS,1,0,1.0
SAC,DEN,1,1,1.0
IND,LAC,1,1,1.0
CHI,NYK,1,0,1.0
LAC,SAC,0,0,-1.0
GSW,UTA,0,0,-1.0
PHX,MIA,0,0,-1.0
SAC,LAC,0,1,-2.0
ATL,CHI,0,1,-2.0
BKN,ATL,0,0,-2.0
SAC,LAL,0,1,-2.0
PHX,POR,0,1,-2.0
TOR,MIN,0,0,-2.0
DAL,PHX,0,0,-2.0
DET,CHI,0,1,-2.0
IND,DEN,0,1,-3.0
LAL,OKC,0,1,-3.0
DEN,NYK,0,1,-3.0
DET,HOU,0,1,-3.0
MIA,POR,0,1,-3.0
TOR,MIA,0,0,-3.0
PHI,MIN,0,1,-3.0
SAC,GSW,0,0,-3.0
POR,OKC,0,0,-3.0
BKN,PHI,0,0,-4.0
NOP,PHX,0,0,-4.0
ORL,UTA,0,0,-4.0
CHA,BKN,0,1,-4.0
SAC,MIN,0,1,-4.0
DET,ATL,0,1,-5.0
BKN,SAC,0,1,-5.0
PHX,LAC,0,1,-5.0
CHA,MIA,0,0,-5.0
SAS,LAC,0,1,-5.0
PHX,MIN,0,0,-5.0
BKN,MIL,0,0,-5.0
WAS,HOU,0,1,-5.0
LAC,PHI,0,0,-5.0
ORL,MEM,0,0,-5.0
OKC,LAL,0,0,-5.0
MIA,DEN,0,0,-5.0
POR,OKC,0,1,-6.0
DAL,GSW,0,0,-6.0
DET,DAL,0,0,-6.0
CLE,GSW,0,1,-6.0
NYK,MIN,0,1,-6.0
GSW,IND,0,0,-6.0
ORL,CHA,0,1,-7.0
DEN,PHI,0,0,-7.0
UTA,NYK,0,1,-7.0
NOP,IND,0,0,-7.0
WAS,TOR,0,1,-7.0
SAS,DET,0,0,-7.0
TOR,MIL,0,0,-7.0
OKC,MIN,0,0,-7.0
DAL,MIA,0,0,-7.0
CHA,SAC,0,1,-7.0
MIA,MEM,0,0,-8.0
TOR,IND,0,0,-8.0
POR,CHI,0,0,-8.0
NYK,NOP,0,0,-8.0
PHI,MEM,0,0,-8.0
DAL,DEN,0,0,-9.0
PHX,TOR,0,0,-9.0
UTA,WAS,0,0,-9.0
BKN,IND,0,1,-9.0
WAS,GSW,0,1,-9.0
CLE,PHI,0,1,-9.0
CHA,CLE,0,0,-10.0
POR,MEM,0,0,-10.0
POR,LAC,0,0,-11.0
PHI,NOP,0,0,-11.0
SAC,PHX,0,0,-11.0
DAL,OKC,0,0,-11.0
MIL,CLE,0,0,-12.0
GSW,LAL,0,0,-13.0
IND,MIL,0,1,-13.0
IND,ATL,0,0,-13.0
MIA,GSW,0,0,-13.0
POR,BOS,0,1,-14.0
HOU,POR,0,0,-14.0
PHX,CLE,0,1,-14.0
IND,WAS,0,0,-14.0
DAL,POR,0,0,-17.0
WAS,NOP,0,1,-20.0
HOU,NYK,0,1,-20.0
ORL,WAS,0,0,-20.0
OKC,MEM,0,0,-21.0
MIN,GSW,0,1,-23.0
HOU,BOS,0,0,-24.0
ORL,SAC,0,0,-25.0
CHA,CHI,0,1,-30.0
DET,PHI,0,0,-31.0
MIL,BOS,0,1,-41.0
SAS,TOR,0,1,-43.0
DAL,LAC,1,0,51.0
LAC,PHX,1,1,42.0
BOS,CLE,1,1,38.0
BKN,UTA,1,1,34.0
PHI,OKC,1,1,31.0
BOS,CHA,1,1,28.0
UTA,PHX,1,1,28.0
NYK,SAC,1,1,27.0
MIA,MEM,1,1,26.0
DEN,MIA,1,0,27.0
BOS,CHI,1,1,25.0
MIL,BKN,1,1,25.0
OKC,LAL,1,1,24.0
DET,IND,1,1,24.0
NYK,CHA,1,1,23.0
CHI,BOS,1,1,23.0
DEN,PHX,1,1,23.0
CLE,DET,1,1,22.0
MIA,PHX,1,1,22.0
ATL,ORL,1,1,23.0
LAC,SAC,1,1,21.0
GSW,MIN,1,1,22.0
GSW,ORL,1,0,21.0
NYK,OKC,1,0,22.0
NOP,PHX,1,1,22.0
LAL,DET,1,1,20.0
OKC,GSW,1,0,20.0
DEN,LAC,1,0,19.0
OKC,MIL,1,0,19.0
UTA,GSW,1,0,19.0
ATL,CHI,1,0,20.0
LAC,MEM,1,0,20.0
IND,SAC,1,1,18.0
MIL,MEM,1,0,18.0
LAL,DEN,1,1,18.0
IND,CHI,1,0,18.0
DEN,ORL,1,1,18.0
MIN,DET,1,0,19.0
HOU,TOR,1,1,18.0
LAC,LAL,1,1,18.0
DEN,OKC,1,1,18.0
UTA,NOP,1,0,17.0
NOP,DAL,1,0,17.0
DET,IND,1,1,17.0
DAL,DEN,1,1,17.0
GSW,SAS,1,1,17.0
DAL,BKN,1,0,17.0
CHI,CHA,1,1,17.0
LAL,HOU,1,0,17.0
LAC,LAL,1,0,16.0
BOS,CHI,1,0,16.0
GSW,HOU,1,1,16.0
CHI,IND,1,0,16.0
IND,DET,1,0,16.0
PHX,SAC,1,0,16.0
POR,MEM,1,1,15.0
DEN,LAL,1,1,15.0
UTA,SAC,1,0,15.0
WAS,PHI,1,1,15.0
DET,LAL,1,1,15.0
DEN,DET,1,1,15.0
MIL,LAL,1,0,15.0
MEM,CHA,1,0,15.0
ATL,UTA,1,1,14.0
CHA,LAL,1,0,14.0
OKC,UTA,1,0,14.0
BOS,CLE,1,1,14.0
SAC,CLE,1,1,14.0
CHI,DET,1,0,14.0
UTA,MIL,1,1,14.0
LAL,SAS,1,0,14.0
NYK,MEM,1,0,14.0
SAC,ORL,1,0,14.0
BKN,CHI,1,1,14.0
TOR,ORL,1,0,13.0
LAL,SAC,1,1,13.0
ATL,DEN,1,0,13.0
DEN,HOU,1,1,13.0
CHA,DET,1,1,13.0
DET,HOU,1,0,13.0
LAC,MEM,1,1,12.0
PHX,MIN,1,1,12.0
BOS,ATL,1,1,12.0
TOR,LAL,1,1,12.0
GSW,ATL,1,1,12.0
NYK,CLE,1,0,12.0
ATL,CHI,1,1,11.0
GSW,PHI,1,0,11.0
TOR,ORL,1,1,11.0
LAC,ORL,1,0,11.0
UTA,SAS,1,1,11.0
BOS,PHI,1,1,11.0
MIA,PHX,1,0,11.0
BOS,SAC,1,0,11.0
BOS,MEM,1,1,11.0
CHA,WAS,1,0,10.0
OKC,TOR,1,1,10.0
GSW,DET,1,0,10.0
MIL,DET,1,1,10.0
MEM,TOR,1,0,10.0
LAC,DAL,1,0,10.0
TOR,DET,1,0,10.0
GSW,CLE,1,0,10.0
UTA,MEM,1,1,10.0
SAC,NOP,1,0,9.0
IND,PHI,1,1,9.0
NYK,CLE,1,0,9.0
MIA,DET,1,1,9.0
UTA,SAS,1,0,9.0
HOU,POR,1,1,9.0
NOP,DEN,1,1,9.0
PHX,NYK,1,0,8.0
NYK,DAL,1,0,8.0
PHX,SAC,1,1,8.0
MIA,UTA,1,1,8.0
BOS,LAL,1,0,8.0
POR,NOP,1,1,8.0
LAC,OKC,1,1,8.0
HOU,MIA,1,0,8.0
IND,NYK,1,1,8.0
CLE,WAS,1,0,8.0
DET,GSW,1,0,8.0
POR,CLE,1,1,8.0
TOR,PHI,1,1,7.0
LAC,LAL,1,0,7.0
HOU,LAC,1,1,7.0
MIL,SAS,1,1,7.0
CLE,CHA,1,1,7.0
DEN,DET,1,1,7.0
UTA,DAL,1,0,7.0
BOS,DAL,1,1,7.0
MIA,DAL,1,0,7.0
CLE,BKN,1,0,7.0
DET,HOU,1,1,7.0
PHI,UTA,1,0,7.0
TOR,IND,1,0,7.0
DEN,GSW,1,1,7.0
DAL,LAL,1,1,7.0
MIL,MEM,1,1,7.0
BKN,ORL,1,0,7.0
WAS,CLE,1,0,7.0
DET,ATL,1,1,7.0
CLE,DAL,1,0,7.0
DET,DAL,1,1,7.0
IND,OKC,1,1,6.0
CHA,CLE,1,1,6.0
CHI,MIL,1,1,6.0
LAL,SAS,1,0,6.0
MIL,BKN,1,1,6.0
BKN,NOP,1,0,5.0
DEN,POR,1,1,5.0
MIA,ORL,1,0,5.0
MIA,CHI,1,1,5.0
DAL,SAS,1,0,5.0
TOR,SAS,1,1,5.0
SAC,DEN,1,1,5.0
DEN,NOP,1,0,5.0
SAS,TOR,1,1,5.0
UTA,NOP,1,1,6.0
MIA,CHI,1,1,6.0
CLE,BKN,1,1,6.0
POR,GSW,1,1,6.0
MIA,ORL,1,0,6.0
NYK,SAS,1,1,4.0
NOP,MIN,1,0,4.0
DEN,CHI,1,1,4.0
MEM,MIN,1,0,4.0
NOP,TOR,1,1,4.0
NYK,MEM,1,1,4.0
GSW,SAC,1,1,4.0
SAC,CHI,1,1,4.0
IND,MIN,1,1,4.0
HOU,SAC,1,0,5.0
SAC,DAL,1,0,5.0
NYK,CHA,1,1,5.0
MIA,LAC,1,1,5.0
HOU,LAC,1,1,5.0
TOR,PHI,1,0,5.0
TOR,CHA,1,1,5.0
GSW,TOR,1,1,5.0
GSW,UTA,1,1,3.0
CHI,WAS,1,0,3.0
MIL,DAL,1,1,3.0
