season_year,game_id,game_date,win_home,team_id_home,team_id_away,team_home,team_away,fgm_home,fgm_away,fga_home,fga_away,fg3m_home,fg3m_away,fg3a_home,fg3a_away,ftm_home,ftm_away,fta_home,fta_away,oreb_home,oreb_away,dreb_home,dreb_away,ast_home,ast_away,tov_home,tov_away,stl_home,stl_away,blk_home,blk_away,blka_home,blka_away,pts_home,pts_away,plus_minus_home,plus_minus_away
2021,22101164,1648857600,0,1610612741,1610612748,CHI,MIA,37,44,86,82,9,17,34,34,26,22,29,27,11,5,28,36,21,28,6.0,9.0,5,4,4,1,1,4,109,127,-18.0,18.0
2021,22101165,1648857600,1,1610612744,1610612762,GSW,UTA,40,38,84,89,20,15,48,46,11,16,12,22,6,12,35,35,30,19,11.0,13.0,5,8,6,2,2,6,111,107,4.0,-4.0
2021,22101163,1648857600,1,1610612737,1610612751,ATL,BKN,36,42,86,99,13,17,41,37,37,14,49,19,10,10,44,42,18,17,7.0,13.0,10,5,4,3,3,4,122,115,7.0,-7.0
2021,22101156,1648771200,0,1610612749,1610612746,MIL,LAC,50,56,94,92,8,23,25,43,11,18,18,24,13,8,25,28,30,34,15.0,10.0,6,9,5,7,7,5,119,153,-34.0,34.0
2021,22101151,1648771200,0,1610612753,1610612761,ORL,TOR,34,36,79,86,11,13,35,42,10,17,11,20,9,10,36,31,24,21,22.0,10.0,6,13,4,3,3,4,89,102,-13.0,13.0
2021,22101157,1648771200,0,1610612760,1610612765,OKC,DET,36,40,84,94,11,15,34,48,18,15,29,18,12,8,42,36,24,29,17.0,8.0,1,9,8,8,8,8,101,110,-9.0,9.0
2021,22101158,1648771200,1,1610612759,1610612757,SAS,POR,46,41,81,92,16,15,37,35,22,14,28,20,8,12,36,30,34,27,15.0,12.0,9,12,6,2,2,6,130,111,19.0,-19.0
2021,22101159,1648771200,0,1610612743,1610612750,DEN,MIN,46,43,86,86,12,19,35,40,26,31,29,36,10,10,34,28,36,26,18.0,12.0,7,14,2,4,4,2,130,136,-6.0,6.0
2021,22101152,1648771200,1,1610612764,1610612742,WAS,DAL,49,34,90,78,17,11,33,38,20,24,22,26,8,5,37,31,33,14,9.0,13.0,7,3,4,3,3,4,135,103,32.0,-32.0
2021,22101154,1648771200,0,1610612745,1610612758,HOU,SAC,41,42,97,81,17,12,45,28,18,26,26,34,15,8,30,39,26,29,11.0,13.0,9,6,7,11,11,7,117,122,-5.0,5.0
2021,22101160,1648771200,0,1610612747,1610612740,LAL,NOP,39,41,82,79,11,7,27,26,22,25,31,29,7,4,33,33,24,23,17.0,15.0,10,8,1,4,4,1,111,114,-3.0,3.0
2021,22101153,1648771200,1,1610612738,1610612754,BOS,IND,45,42,83,81,12,17,33,36,26,22,28,23,11,8,29,22,29,25,16.0,16.0,7,9,4,3,3,4,128,123,5.0,-5.0
2021,22101155,1648771200,1,1610612763,1610612756,MEM,PHX,46,47,102,86,7,10,24,27,23,10,28,17,16,2,32,37,30,27,11.0,20.0,7,8,2,4,4,2,122,114,8.0,-8.0
2021,22100452,1648684800,1,1610612737,1610612739,ATL,CLE,45,39,91,90,17,7,39,30,24,22,28,28,12,15,36,32,27,19,9.0,14.0,7,6,4,5,5,4,131,107,24.0,-24.0
2021,22101148,1648684800,0,1610612751,1610612749,BKN,MIL,45,40,97,89,18,12,37,41,11,28,16,34,5,11,36,46,31,17,16.0,23.0,12,12,7,3,3,7,119,120,-1.0,1.0
2021,22101147,1648684800,1,1610612765,1610612755,DET,PHI,41,31,82,69,10,7,35,26,10,25,15,28,5,4,33,35,26,22,10.0,15.0,11,8,4,9,9,4,102,94,8.0,-8.0
2021,22101150,1648684800,1,1610612762,1610612747,UTA,LAL,46,41,90,83,15,7,44,25,15,20,24,28,9,9,32,31,25,18,8.0,11.0,7,5,2,3,3,2,122,109,13.0,-13.0
2021,22101149,1648684800,1,1610612741,1610612746,CHI,LAC,50,45,102,90,10,16,29,36,25,24,32,26,13,4,37,36,24,26,8.0,12.0,6,7,3,5,5,3,135,130,5.0,-5.0
2021,22101139,1648598400,0,1610612738,1610612748,BOS,MIA,35,38,85,79,11,13,37,34,17,17,23,25,8,4,36,38,27,27,18.0,18.0,9,9,1,6,6,1,98,106,-8.0,8.0
2021,22101146,1648598400,0,1610612757,1610612740,POR,NOP,39,40,85,78,14,6,42,24,15,31,18,39,13,12,28,28,30,26,22.0,14.0,7,16,4,6,6,4,107,117,-10.0,10.0
2021,22101144,1648598400,0,1610612759,1610612763,SAS,MEM,42,44,83,91,14,16,35,39,13,8,16,11,7,12,30,28,26,26,15.0,14.0,8,8,1,5,5,1,111,112,-1.0,1.0
2021,22101143,1648598400,0,1610612760,1610612737,OKC,ATL,41,49,87,91,17,18,41,39,19,20,27,22,10,6,32,37,31,28,18.0,13.0,5,10,2,4,4,2,118,136,-18.0,18.0
2021,22101138,1648598400,1,1610612764,1610612753,WAS,ORL,47,40,92,96,13,11,36,34,20,19,26,22,12,11,39,31,35,21,12.0,12.0,5,8,8,5,5,8,127,110,17.0,-17.0
2021,22101136,1648598400,0,1610612739,1610612742,CLE,DAL,42,46,83,88,11,16,25,42,17,12,22,15,9,9,30,29,24,28,15.0,12.0,7,6,3,6,6,3,112,120,-8.0,8.0
2021,22101141,1648598400,1,1610612761,1610612750,TOR,MIN,48,37,96,92,18,11,36,37,11,17,15,23,11,17,36,31,32,26,19.0,22.0,9,11,4,9,9,4,125,102,23.0,-23.0
2021,22101137,1648598400,0,1610612754,1610612743,IND,DEN,44,50,97,80,12,12,40,28,18,13,23,14,18,8,19,35,29,33,8.0,20.0,11,6,4,4,4,4,118,125,-7.0,7.0
2021,22101145,1648598400,0,1610612744,1610612756,GSW,PHX,35,38,83,92,13,7,38,28,20,24,25,30,10,12,38,34,26,20,21.0,14.0,7,9,4,1,1,4,103,107,-4.0,4.0
2021,22101142,1648598400,0,1610612745,1610612758,HOU,SAC,43,44,94,95,13,7,42,26,19,26,25,36,12,13,39,31,23,21,18.0,9.0,7,7,4,10,10,4,118,121,-3.0,3.0
2021,22101140,1648598400,0,1610612752,1610612766,NYK,CHA,40,49,85,90,16,12,44,35,18,15,26,17,11,8,32,32,23,39,14.0,12.0,5,7,5,3,3,5,114,125,-11.0,11.0
2021,22101131,1648512000,0,1610612755,1610612749,PHI,MIL,43,44,89,88,16,14,41,38,14,16,18,23,5,9,35,39,28,26,9.0,11.0,7,5,3,4,4,3,116,118,-2.0,2.0
2021,22101133,1648512000,1,1610612751,1610612765,BKN,DET,42,48,76,99,15,16,28,38,31,11,34,13,8,16,33,23,24,28,19.0,14.0,9,11,6,4,4,6,130,123,7.0,-7.0
2021,22101134,1648512000,1,1610612742,1610612747,DAL,LAL,45,40,87,89,20,12,46,44,18,18,23,22,11,14,35,34,27,20,8.0,9.0,5,7,1,2,2,1,128,110,18.0,-18.0
2021,22101135,1648512000,1,1610612746,1610612762,LAC,UTA,41,43,83,78,15,12,36,31,24,17,28,29,10,10,23,28,21,23,11.0,15.0,8,5,4,5,5,4,121,115,6.0,-6.0
2021,22101132,1648512000,0,1610612764,1610612741,WAS,CHI,38,43,79,85,6,6,26,18,12,15,17,18,7,6,30,30,25,26,14.0,9.0,6,9,7,1,1,7,94,107,-13.0,13.0
2021,22101123,1648425600,1,1610612739,1610612753,CLE,ORL,37,42,83,87,13,10,41,37,20,7,23,13,6,8,35,37,26,31,15.0,17.0,11,6,4,1,1,4,107,101,6.0,-6.0
2021,22101124,1648425600,0,1610612754,1610612737,IND,ATL,45,47,87,86,17,17,36,35,16,21,18,26,8,13,20,27,32,32,14.0,15.0,7,11,6,4,4,6,123,132,-9.0,9.0
2021,22101125,1648425600,1,1610612748,1610612758,MIA,SAC,49,37,90,81,19,12,40,35,6,14,6,18,10,5,38,27,30,21,16.0,14.0,7,6,1,2,2,1,123,100,23.0,-23.0
2021,22101129,1648425600,1,1610612763,1610612744,MEM,GSW,43,33,92,81,12,9,30,29,25,20,35,26,13,7,39,33,26,18,14.0,17.0,11,6,3,7,7,3,123,95,28.0,-28.0
2021,22101126,1648425600,1,1610612752,1610612741,NYK,CHI,38,34,89,79,12,6,35,23,21,30,35,33,13,6,33,41,19,16,6.0,14.0,4,6,4,3,3,4,109,104,5.0,-5.0
2021,22101128,1648425600,0,1610612745,1610612759,HOU,SAS,38,47,92,100,20,7,49,29,24,22,28,28,10,17,34,39,26,28,12.0,13.0,5,11,9,5,5,9,120,123,-3.0,3.0
2021,22101122,1648425600,0,1610612766,1610612743,CHA,DEN,44,40,93,86,13,12,42,33,8,21,12,28,8,17,32,34,33,29,15.0,16.0,11,7,3,3,3,3,109,113,-4.0,4.0
2021,22101130,1648425600,0,1610612757,1610612760,POR,OKC,51,48,112,90,20,20,50,45,9,18,13,25,19,11,28,38,28,32,11.0,21.0,17,7,5,3,3,5,131,134,-3.0,3.0
2021,22101127,1648425600,1,1610612761,1610612738,TOR,BOS,46,39,106,95,10,12,39,40,13,22,18,28,16,16,36,41,16,23,10.0,17.0,10,5,11,7,7,11,115,112,3.0,-3.0
2021,22101120,1648339200,0,1610612751,1610612766,BKN,CHA,43,42,97,98,7,17,34,32,17,18,26,23,14,17,36,36,30,26,11.0,12.0,9,6,11,2,2,11,110,119,-9.0,9.0
2021,22101117,1648339200,1,1610612764,1610612744,WAS,GSW,44,38,84,89,16,8,28,33,19,31,22,39,5,13,37,33,33,20,12.0,10.0,5,8,8,2,2,8,123,115,8.0,-8.0
2021,22101115,1648339200,0,1610612765,1610612752,DET,NYK,39,34,85,85,8,13,29,41,16,23,18,29,9,13,28,38,23,19,10.0,14.0,8,8,5,8,8,5,102,104,-2.0,2.0
2021,22101118,1648339200,1,1610612756,1610612755,PHX,PHI,45,37,87,89,13,10,27,36,11,20,17,26,5,12,35,33,24,22,13.0,12.0,5,6,5,4,4,5,114,104,10.0,-10.0
2021,22101119,1648339200,1,1610612740,1610612747,NOP,LAL,44,42,91,80,9,14,27,35,19,10,24,16,12,7,29,32,25,26,7.0,15.0,10,5,1,2,2,1,116,108,8.0,-8.0
2021,22101121,1648339200,1,1610612742,1610612762,DAL,UTA,40,41,77,89,17,12,34,34,17,6,24,10,10,7,35,29,21,23,10.0,6.0,3,5,2,1,1,2,114,100,14.0,-14.0
2021,22101116,1648339200,1,1610612738,1610612750,BOS,MIN,49,45,87,84,17,14,39,32,19,8,21,12,10,4,35,26,27,26,13.0,14.0,7,7,5,3,3,5,134,112,22.0,-22.0
2021,22101111,1648252800,0,1610612748,1610612751,MIA,BKN,33,39,75,83,10,11,34,33,19,21,26,26,6,11,33,29,20,26,24.0,17.0,7,15,5,5,5,5,95,110,-15.0,15.0
2021,22101107,1648252800,0,1610612740,1610612759,NOP,SAS,40,39,90,92,10,7,32,26,13,22,19,25,12,16,30,33,23,22,8.0,10.0,4,4,11,6,6,11,103,107,-4.0,4.0
2021,22101113,1648252800,1,1610612743,1610612760,DEN,OKC,41,39,85,84,8,14,31,36,23,15,24,16,10,5,37,31,33,29,15.0,17.0,11,8,5,5,5,5,113,107,6.0,-6.0
2021,22101109,1648252800,1,1610612761,1610612754,TOR,IND,51,33,84,79,15,11,32,36,14,14,19,20,9,9,33,26,34,23,6.0,14.0,9,5,3,3,3,3,131,91,40.0,-40.0
2021,22101108,1648252800,0,1610612753,1610612758,ORL,SAC,45,42,106,98,13,11,36,36,7,19,7,24,15,18,42,41,27,24,13.0,14.0,9,4,3,4,4,3,110,114,-4.0,4.0
2021,22101112,1648252800,1,1610612763,1610612749,MEM,MIL,49,37,102,93,13,7,37,32,16,21,23,26,16,14,38,32,30,19,8.0,14.0,10,4,9,7,7,9,127,102,25.0,-25.0
2021,22101110,1648252800,0,1610612739,1610612741,CLE,CHI,34,36,82,75,7,5,31,21,19,21,27,25,15,6,31,31,17,23,13.0,15.0,7,6,3,1,1,3,94,98,-4.0,4.0
2021,22101114,1648252800,0,1610612757,1610612745,POR,HOU,37,44,93,84,12,15,40,35,12,12,17,18,21,8,30,30,21,34,23.0,21.0,14,12,4,8,8,4,98,115,-17.0,17.0
